Product_Name,Actual_price,Sale_price,Review,Rattings,Offer,Camera,Processor,Battery,Memory,Display,Avg_rating
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"realme 14 Pro+ 5G (Suede Grey, 256 GB)",37999,34999,738,6243,7% off,50MP + 50MP + 8MP | 32MP Front Camera,7s Gen 3 Mobile Platform Processor,6000 mAh Battery,12 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Display,4.4
"itel A80 (Glacier White, 128 GB)",8999,7889,17,331,12% off,50MP Rear Camera,1 year Manufacturer Warranty,5000 mAh Battery,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.2
"Samsung Galaxy M16 5G (Thunder Black, 128 GB)",16789,14497,28,469,13% off,50MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.2
"realme 14 Pro+ 5G (Suede Grey, 128 GB)",33999,29999,1493,11228,11% off,50MP + 50MP + 8MP | 32MP Front Camera,7s Gen 3 Mobile Platform Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM,17.35 cm (6.83 inch) Display,4.4
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"realme 14 Pro Lite 5G (Glass Gold, 256 GB)",27999,23999,24,421,14% off,50MP + 8MP + 2MP | 32MP Front Camera,7s Gen2 Processor,5200 mAh Battery,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"realme 14 Pro Lite 5G (Glass Gold, 128 GB)",25999,21999,24,421,15% off,50MP + 8MP + 2MP | 32MP Front Camera,7s Gen2 Processor,5200 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"Google Pixel 8 Pro (Obsidian, 128 GB)",106999,59999,134,1218,43% off,50MP + 48MP + 48MP | 10.5MP Front Camera,Tensor G3 Processor,5050 mAh Battery,12 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ AMOLED Display,4.4
"OPPO A5 Pro 5G (Feather Blue, 128 GB)",21999,17999,8,237,18% off,50MP + 2MP | 8MP Front Camera,Dimensity 6300 Processor,5800 mAh Battery,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,4.2
"OnePlus Nord 4 5G (Mercurial Silver, 256 GB)",32999,28099,233,3748,14% off,50MP Rear Camera,1 Year,5500 mAh Battery,8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,4.5
"CMF by Nothing Phone 1 (Blue, 128 GB)",19999,15999,5613,81541,20% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 5G Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.4
"CMF by Nothing Phone 1 (Light Green, 128 GB)",19999,15999,5613,81541,20% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 5G Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.4
"CMF by Nothing Phone 1 (Orange, 128 GB)",19999,15999,5613,81541,20% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 5G Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,4.4
"Apple iPhone 15 (Black, 256 GB)",79900,74900,9397,262738,6% off,48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A16 Bionic Chip, 6 Core Processor Processor",256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,4.6
"LAVA Yuva Star (Glossy White, 64 GB)",7390,6590,55,902,10% off,13MP Rear Camera | 5MP Front Camera,Unisoc SC9863A Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.14 cm (6.75 inch) HD+ Display,4
Jmax Prime1,2399,999,10,62,58% off,1.3MP Rear Camera,1 Year Service Warranty,2250 mAh Battery,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,3.9
"OPPO F29 Pro 5G (Granite Black, 256 GB)",36999,29999,27,507,18% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 Processor,6000 mAh Battery,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
Samsung Guru1200,1699,792,137,1596,53% off,800 mAh Battery,,No Warranty,10 MB RAM | 10 MB ROM,4.57 cm (1.8 inch) Display,3
"vivo Y58 5G (Himalayan Blue, 128 GB)",23999,18499,57,1202,22% off,50MP + 2MP | 8MP Front Camera,4 Gen 2 Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Display,4.4
"OPPO F29 Pro 5G (Marble White, 256 GB)",36999,29999,27,507,18% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 Processor,6000 mAh Battery,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.4
"IQOO Z9x (Storm Grey, 128 GB)",,17999,120,2259,,50MP Rear Camera,"Octa core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor",6000 mAh Battery,4 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,4.2
"vivo Y58 5G (Himalayan Blue, 128 GB)",23999,18499,57,1202,22% off,50MP + 2MP | 8MP Front Camera,4 Gen 2 Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Display,4.4
Kechaoda K28,1700,1249,359,4807,26% off,0.3MP Rear Camera,1 Year Company Domestic Warranty by Company Authorized Service Center.,1700 mAh Battery,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,4
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note-14 Pro+ 5G (Spectre Blue, 256 GB)",36999,28999,7,145,21% off,50MP + 50MP + 8MP | 20MP Front Camera,7s Gen 3 Processor,6200 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.2
"Motorola Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",29999,19999,2820,28920,33% off,50MP + 13MP + 10MP | 32MP Front Camera,Dimensity 7300 Processor,4310 mAh Battery,8 GB RAM | 256 GB ROM,16.26 cm (6.4 inch) Super HD Display,4.4
"CMF by Nothing Phone 2 Pro (Orange, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)",38999,33999,73,960,12% off,50MP + 8MP | 12MP Front Camera,Qualcomm Snapdragon 6 Gen 3 Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.3
itel Ace 3 Shine,1249,946,48,1100,24% off,1000 mAh Battery,1 year manufacturer Warranty,Unisoc Processor,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,4
"Samsung Galaxy A06 5G (Light Green, 64 GB)",13999,9890,63,813,29% off,50MP + 2MP | 8MP Front Camera,Dimensity 6300 Processor,5000 mAh Li-ion Battery,4 GB RAM | 64 GB ROM,17.02 cm (6.7 inch) HD+ Display,4
ringme R1+ JUMBO,2999,1440,16,186,51% off,1MP Rear Camera,1 MONTH Domestic Warranty,4000 mAh Battery,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,4.2
LAVA A1 Vibe DS Keypad Phone|1000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,1499,1209,11,271,19% off,0.3MP Rear Camera,1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,1000 mAh Battery,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,4.1
"Samsung Galaxy S23 5G (Cream, 256 GB)",95999,53990,5408,79125,43% off,50MP + 10MP + 12MP | 12MP Front Camera,Qualcomm Snapdragon 8 Gen 2 Processor,3900 mAh Lithium Ion Battery,8 GB RAM | 256 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,4.6
"Google Pixel 9 Pro XL (Obsidian, 256 GB)",124999,104999,74,856,16% off,50MP + 48MP + 48MP | 42MP Front Camera,Google Tensor G4 Processor,5060 mAh Battery,16 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Display,4.6
"Samsung Galaxy A25 5G (Blue Black, 256 GB)",31499,21899,17,352,30% off,50MP + 8MP + 2MP | 13MP Front Camera,Exynos 1280 Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,4.2
"POCO F6 5G (Black, 256 GB)",35999,23999,753,7777,33% off,50MP (OIS) + 8MP | 20MP Front Camera,8s Gen3 Processor,5000 mAh Battery,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.3
"REDMI Note-14 Pro+ 5G (Phantom Purple, 256 GB)",36999,29485,7,145,20% off,50MP + 50MP + 8MP | 20MP Front Camera,7s Gen 3 Processor,6200 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.2
"POCO C71  - Locked with Airtel Prepaid (Power Black, 64 GB)",8999,5899,1080,21407,34% off,32MP Rear Camera | 8MP Front Camera,"Unisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor",5200 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,3.9
"Samsung Galaxy Z Flip6 5G (Blue, 512 GB)",121999,73999,13,142,39% off,50MP + 12MP | 10MP Front Camera,Snapdragon 8 Gen 3 Processor,4000 mAh Lithium ion Battery,12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.5
"Samsung Galaxy A36 5G (Awesome White, 256 GB)",38999,33999,73,960,12% off,50MP + 8MP | 12MP Front Camera,Qualcomm Snapdragon 6 Gen 3 Processor,5000 mAh Battery,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.3
Nokia 3210 4G,5299,4497,112,1287,15% off,2MP Rear Camera,1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,1450 mAh Battery,64 MB RAM | 64 MB ROM,6.1 cm (2.4 inch) Display,3.9
"realme 14 Pro+ 5G (Bikaner Purple, 128 GB)",33999,29999,1493,11228,11% off,50MP + 50MP + 8MP | 32MP Front Camera,7s Gen 3 Mobile Platform Processor,6000 mAh Battery,8 GB RAM | 128 GB ROM,17.35 cm (6.83 inch) Display,4.4
"Google Pixel 8a (Aloe, 128 GB)",52999,37999,583,7153,28% off,64MP + 13MP | 13MP Front Camera,Tensor G3 Processor,4404 mAh Battery,8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,4.3
"Samsung Galaxy A36 5G (Awesome White, 128 GB)",35999,30999,73,960,13% off,50MP + 8MP | 12MP Front Camera,Qualcomm Snapdragon 6 Gen 3 Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,4.3
"Motorola G34 5G (Ice Blue, 128 GB)",14999,11999,10026,146858,20% off,50MP + 2MP | 16MP Front Camera,Snapdragon 695 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,4.2
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 Pro+ 5G (Spectre Blue, 512 GB)",39999,32999,174,1573,17% off,50MP + 50MP + 8MP | 20MP Front Camera,7s Gen 3 Processor,6200 mAh Battery,12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,4.4
"Tecno Pop 9 5G (Azure Sky, 128 GB)",11999,9499,5,63,20% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD+ Display,3.9
"POCO C71  - Locked with Airtel Prepaid (Cool Blue, 64 GB)",8999,5899,1080,21407,34% off,32MP Rear Camera | 8MP Front Camera,"Unisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor",5200 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,3.9
"REDMI Note 14 5G (Phantom Purple, 256 GB)",22999,19870,80,1322,13% off,50MP Rear Camera,1 Year,5110 mAh Battery,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,4.2
"CMF by Nothing Phone 2 Pro (Orange, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"vivo Y19 5G (Titanium Silver, 128 GB)",16499,12999,4,99,21% off,13MP + 0.08MP | 5MP Front Camera,Dimensity 6300 Processor,5500 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,4.3
"LAVA Blaze 3 5G (Glass Gold, 128 GB)",12999,10649,30,286,18% off,50MP Rear Camera,1 Year Handset Warranty and 6 Months Warranty on Accessories,5000 mAh Battery,6 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,4
"itel Color Pro 5G (River Blue, 128 GB)",13499,9590,18,192,28% off,50MP + 2MP | 8MP Front Camera,Dimensity 6080 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,4.3
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",32999,27990,233,3748,15% off,50MP Rear Camera,1 Year,5500 mAh Battery,8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,4.5
"Samsung Galaxy M16 5G (Blush Pink, 128 GB)",18999,17001,8,166,10% off,50MP Rear Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,5000 mAh Battery,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,4.3
"Tecno Spark 30C 5G (Aurora Cloud, 128 GB)",14999,12999,8,81,13% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.3
"Tecno Spark 30C 5G (Azure Sky, 128 GB)",14999,12999,8,81,13% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.3
"vivo Y19 5G (Titanium Silver, 64 GB)",13999,10499,43,1013,25% off,13MP + 0.08MP | 5MP Front Camera,Dimensity 6300 Processor,5500 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,4.3
"Apple iPhone 16 Pro Max (Black Titanium, 512 GB)",164900,152900,84,1154,7% off,48MP + 48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A18 Pro Chip, 6 Core Processor Processor",512 GB ROM,17.53 cm (6.9 inch) Super Retina XDR Display,4.7
"REDMI 13c 5G (Starlight Black, 128 GB)",16999,11947,1744,41134,29% off,50MP Rear Camera,1 Year,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,4.3
"Tecno Spark 30C 5G (Azure Sky, 128 GB)",12999,10499,42,830,19% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.1
"Tecno Spark 30C 5G (Aurora Cloud, 64 GB)",11999,9999,42,830,16% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.1
"Tecno Spark 30C 5G (Azure Sky, 64 GB)",11999,9999,42,830,16% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.1
"Tecno Spark 30C 5G (Midnight Shadow, 64 GB)",11999,9999,42,830,16% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.1
"REDMI Note 14 Pro+ 5G (Spectre Blue, 512 GB)",39999,32999,174,1573,17% off,50MP + 50MP + 8MP | 20MP Front Camera,7s Gen 3 Processor,6200 mAh Battery,12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Display,4.4
"REDMI 13c 5G (Starlight Black, 128 GB)",16999,11947,1744,41134,29% off,50MP Rear Camera,1 Year,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,4.3
"vivo Y19 5G (Majestic Green, 64 GB)",13999,10499,43,1013,25% off,13MP + 0.08MP | 5MP Front Camera,Dimensity 6300 Processor,5500 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,4.3
"vivo Y19 5G (Titanium Silver, 64 GB)",13999,10499,43,1013,25% off,13MP + 0.08MP | 5MP Front Camera,Dimensity 6300 Processor,5500 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,4.3
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"Motorola G32 (Satin Maroon, 128 GB)",18999,11990,9972,127547,36% off,50MP + 8MP + 2MP | 16MP Front Camera,Qualcomm Snapdragon 680 Processor,5000 mAh Lithium Polymer Battery,8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Full HD+ Display,4.2
"Honor 200 5G (Moonlight White, 512 GB)",44999,28880,3,65,35% off,50MP + 50MP + 12MP | 50MP Front Camera,Snapdragon 7 Gen 3 Processor,5200 mAh Battery,12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,4.4
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
Snexian ROCK 7600,1999,999,2,65,50% off,0.3MP Rear Camera,3 months domestic warranty,1000 mAh Battery,512 MB RAM | 256 MB ROM,4.57 cm (1.8 inch) Display,3.2
itel it2175 Pro | 2 inch Big Display | 1200 mAh Battery | Kingvoice,1499,1184,93,2002,21% off,0.8MP + 0MP,SC6531E Processor,1200 mAh Battery,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) QVGA Display,4.1
"itel Color Pro 5G (River Blue, 128 GB)",13499,9590,18,192,28% off,50MP + 2MP | 8MP Front Camera,Dimensity 6080 Processor,5000 mAh Battery,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,4.3
"OPPO A17k (Navy Blue, 64 GB)",12999,8499,386,16315,34% off,8MP Rear Camera | 5MP Front Camera,Mediatek Helio P35 Processor,5000 mAh Battery,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.66 cm (6.56 inch) HD+ Display,4.5
"hmd Crest Max 5G (Aqua Green, 256 GB)",22499,11999,20,134,46% off,64MP Rear Camera,1 Year from the brand,5000 mAh Battery,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Display,4
"Honor 200 5G (Black, 512 GB)",44999,28989,3,65,35% off,50MP + 50MP + 12MP | 50MP Front Camera,Snapdragon 7 Gen 3 Processor,5200 mAh Battery,12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Super AMOLED Display,4.4
"Apple iPhone 16 Pro Max (Black Titanium, 512 GB)",164900,152900,84,1154,7% off,48MP + 48MP + 12MP | 12MP Front Camera,1 year warranty for phone and 1 year warranty for in Box Accessories.,"A18 Pro Chip, 6 Core Processor Processor",512 GB ROM,17.53 cm (6.9 inch) Super Retina XDR Display,4.7
"CMF by Nothing Phone 1 (Black, 128 GB)",21999,17999,1755,26679,18% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.4
"CMF by Nothing Phone 1 (Orange, 128 GB)",21999,17999,1755,26679,18% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.4
"vivo V40e 5G (Royal Bronze, 256 GB)",35999,26999,661,9807,25% off,50MP + 8MP | 50MP Front Camera,Dimensity 7300 Processor,5500 mAh Battery,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,4.4
"CMF by Nothing Phone 1 (Light Green, 128 GB)",21999,17999,1755,26679,18% off,50MP + 2MP | 16MP Front Camera,Dimensity 7300 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,4.4
SIAVANTAGE PRO 4G,2999,2299,2,44,23% off,1.3MP Rear Camera,3 Month Domestic Warranty,3000 mAh Battery,8 MB RAM | 16 MB ROM,7.11 cm (2.8 inch) Display,3.7
"Tecno Spark 30C 5G (Midnight Shadow, 128 GB)",14999,12999,8,81,13% off,48MP Rear Camera | 8MP Front Camera,Dimensity 6300 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,4.3
"Google Pixel 9 Pro Fold (Obsidian, 256 GB)",172999,129999,14,154,24% off,48MP + 10.5MP + 10.8MP | 10MP Front Camera,Google Tensor G4 Processor,4650 mAh Battery,16 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,4.6
"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI Note 14 SE 5G (Mystique White, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"Motorola e13 (Aurora Green, 64 GB)",10999,6999,7789,107533,36% off,13MP Rear Camera | 5MP Front Camera,Unisoc T606 Processor,5000 mAh Battery,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,4.1
Kechaoda K28,1499,1195,359,4807,20% off,0.3MP Rear Camera,1 Year Manufacturer Warranty,1700 mAh Battery,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,4
"CMF by Nothing Phone 2 Pro (Black, 128 GB)",22999,18999,1311,15881,17% off,50MP + 50MP + 8MP | 16MP Front Camera,Dimensity 7300 Pro 5G Processor,5000 mAh Battery,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.2 cm (6.77 inch) Display,4.4
"REDMI Note 14 SE 5G (Titan Black, 128 GB)",19999,14999,8,375,25% off,50MP + 8MP + 2MP | 20MP Front Camera,Dimensity 7025 Ultra Processor,5110 mAh Battery,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,4.1
"REDMI 13c 5G (Startrail Green, 128 GB)",15999,11420,1744,41134,28% off,50MP Rear Camera,1 Year,5000 mAh Battery,6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,4.3
